Episodio,Score,Passos
551,103.5,104
552,19.5,24
553,159.0,161
554,88.0,103
555,-7.0,13
556,30.5,27
557,43.5,54
558,69.0,84
559,-5.5,12
560,29.0,51
561,78.0,85
562,128.5,118
563,19.5,24
564,56.0,75
565,29.5,50
566,14.5,14
567,54.0,65
568,7.5,17
569,56.0,81
570,110.5,112
571,197.0,187
572,26.5,23
573,-4.5,12
574,142.5,158
575,127.5,122
576,60.0,70
577,5.5,13
578,84.0,91
579,132.5,147
580,124.5,148
581,54.0,67
582,41.0,68
583,43.5,63
584,49.5,46
585,12.0,34
586,93.5,111
587,38.0,48
588,162.0,166
589,263.5,217
590,58.0,77
591,-6.0,9
592,78.5,93
593,61.0,81
594,5.0,12
595,98.0,112
596,37.5,41
597,68.5,52
598,27.5,40
599,84.5,67
600,119.5,148
601,62.0,89
602,68.5,93
603,123.0,159
604,98.0,93
605,180.0,185
606,118.5,88
607,2.5,13
608,151.5,172
609,-6.5,8
610,130.0,136
611,35.5,72
612,83.5,111
613,49.5,52
614,4.0,12
615,5.0,14
616,-6.5,8
617,63.0,70
618,50.0,32
619,-6.0,13
620,52.0,75
621,112.0,127
622,35.0,40
623,19.5,26
624,22.5,34
625,5.5,15
626,95.0,108
627,26.0,45
628,45.0,45
629,101.0,104
630,48.0,72
631,51.5,68
632,21.5,30
633,2.0,10
634,75.5,87
635,172.5,151
636,6.5,25
637,276.0,237
638,88.0,74
639,98.5,111
640,62.0,76
641,46.0,49
642,59.0,58
643,44.0,70
644,72.5,85
645,30.0,36
646,258.5,249
647,47.5,44
648,39.0,52
649,-5.5,12
650,43.0,39
651,31.5,29
652,115.0,117
653,138.0,143
654,284.0,300
655,34.5,51
656,115.5,114
657,97.5,91
658,75.5,93
659,137.5,145
660,123.0,135
661,26.5,40
662,93.5,134
663,150.0,146
664,49.0,49
665,113.5,85
666,40.0,60
667,6.5,17
668,41.5,49
669,104.5,88
670,14.0,13
671,190.0,209
672,179.5,188
673,196.0,209
674,24.0,43
675,297.5,312
676,7.5,17
677,93.5,85
678,163.0,151
679,9.0,20
680,156.5,134
681,195.5,169
682,124.5,146
683,89.0,101
684,45.0,41
685,77.5,72
686,59.0,75
687,176.5,200
688,5.5,15
689,259.0,231
690,38.0,42
691,-4.5,14
692,243.0,245
693,13.0,32
694,-5.0,15
695,33.5,39
696,101.5,140
697,63.5,57
698,55.0,46
699,112.0,135
700,23.5,32
701,250.0,213
702,120.5,106
703,15.0,17
704,116.5,114
705,25.0,16
706,164.0,130
707,133.5,130
708,24.0,51
709,106.5,114
710,94.5,95
711,181.5,173
712,139.5,132
713,174.0,161
714,5.0,18
715,39.5,51
716,327.0,299
717,258.5,297
718,45.5,42
719,108.0,93
720,264.5,213
721,163.0,145
722,-6.0,11
723,26.5,40
724,69.0,61
725,151.5,153
726,59.5,49
727,55.0,63
728,110.5,129
729,24.0,37
730,38.5,45
731,182.0,189
732,153.5,145
733,57.5,64
734,77.0,77
735,32.0,30
736,115.5,95
737,15.0,21
738,128.0,121
739,52.5,66
740,9.5,35
741,35.0,42
742,53.0,75
743,139.0,124
744,41.0,54
745,22.0,33
746,268.0,245
747,204.5,171
748,289.0,298
749,165.0,165
750,106.5,104
751,44.0,45
752,63.5,79
753,87.0,97
754,195.5,166
755,22.5,30
756,175.0,179
757,135.0,129
758,33.0,40
759,69.0,53
760,3.5,9
761,140.0,119
762,51.5,60
763,152.5,158
764,147.0,126
765,268.0,222
766,24.5,34
767,248.0,255
768,180.0,158
769,4.5,13
770,25.5,38
771,94.5,85
772,10.0,22
773,23.0,37
774,63.5,63
775,33.0,53
776,109.0,101
777,244.0,209
778,111.0,84
779,90.0,95
780,383.0,355
781,21.5,30
782,112.5,118
783,261.0,238
784,62.0,83
785,35.5,41
786,314.5,251
787,351.5,363
788,12.0,26
789,24.5,34
790,51.0,53
791,87.0,78
792,31.5,33
793,335.0,323
794,147.0,155
795,20.0,25
796,42.5,59
797,83.5,82
798,168.5,164
799,78.5,70
800,102.0,106
801,137.0,121
802,121.5,101
803,56.5,70
804,91.0,101
805,228.5,266
806,23.0,37
807,98.5,120
808,84.0,87
809,184.0,172
810,-5.0,13
811,67.5,81
812,105.0,143
813,104.0,104
814,244.0,254
815,93.0,92
816,82.5,67
817,138.5,134
818,406.5,385
819,170.5,169
820,41.5,44
821,34.0,42
822,91.0,103
823,47.0,45
824,81.0,81
825,23.5,34
826,156.0,175
827,7.5,19
828,-5.0,11
829,58.0,71
830,61.5,70
831,103.5,109
832,13.5,29
833,72.0,74
834,70.5,95
835,246.0,237
836,153.5,133
837,327.0,307
838,222.5,213
839,125.0,107
840,4.0,14
841,132.5,135
842,186.0,192
843,27.5,48
844,241.5,242
845,39.0,33
846,35.0,38
847,42.5,59
848,86.5,63
849,9.5,23
850,304.5,289
851,4.5,17
852,75.0,63
853,236.5,233
854,198.5,176
855,328.5,280
856,46.0,39
857,54.0,40
858,51.0,57
859,77.5,70
860,155.0,144
861,144.5,138
862,33.5,35
863,375.0,369
864,127.5,129
865,-3.5,16
866,317.0,301
867,194.5,176
868,234.5,219
869,204.0,191
870,209.5,179
871,121.0,93
872,123.5,105
873,153.0,152
874,152.0,128
875,13.5,12
876,31.5,29
877,69.0,74
878,182.0,162
879,143.0,139
880,179.5,151
881,4.5,11
882,121.0,121
883,165.0,164
884,403.5,359
885,214.0,213
886,65.0,85
887,99.0,92
888,221.0,210
889,129.0,161
890,152.5,157
891,24.0,31
892,291.5,276
893,59.0,79
894,207.5,169
895,35.5,41
896,55.0,57
897,47.5,44
898,83.5,61
899,7.5,19
900,249.5,227
901,5.0,12
902,-5.0,13
903,190.5,151
904,288.5,263
905,132.0,113
906,45.0,70
907,218.5,176
908,-5.5,10
909,109.0,112
910,85.0,87
911,87.5,86
912,6.5,15
913,-5.0,11
914,290.0,258
915,129.0,124
916,5.5,13
917,129.5,129
918,187.5,163
919,83.5,67
920,151.0,124
921,73.5,81
922,143.5,144
923,120.5,111
924,102.0,104
925,-6.0,9
926,171.5,148
927,36.5,55
928,169.5,135
929,47.0,47
930,49.5,50
931,88.0,89
932,127.5,119
933,22.0,29
934,43.0,58
935,274.0,235
936,123.5,130
937,6.5,17
938,339.0,303
939,431.0,404
940,103.0,110
941,434.5,451
942,306.0,293
943,89.0,111
944,44.5,53
945,199.0,173
946,206.5,199
947,208.0,217
948,270.0,248
949,240.0,204
950,261.0,204
951,136.5,120
952,139.0,125
953,111.0,105
954,271.0,241
955,222.5,215
956,64.5,63
957,93.0,78
958,101.0,106
959,254.5,223
960,165.5,138
961,95.0,71
962,360.0,300
963,216.5,219
964,49.0,47
965,116.5,108
966,162.0,152
967,240.5,186
968,176.5,143
969,224.0,217
970,271.0,247
971,257.0,232
972,182.0,158
973,79.0,92
974,371.0,320
975,346.0,319
976,102.5,93
977,45.0,41
978,162.5,128
979,76.0,86
980,67.0,68
981,186.5,204
982,36.5,41
983,417.5,400
984,25.0,39
985,39.0,46
986,256.0,248
987,86.0,113
988,228.5,196
989,228.5,215
990,299.5,318
991,202.0,186
992,233.0,205
993,94.0,90
994,64.0,60
995,27.0,26
996,108.5,104
997,3.5,11
998,190.5,172
999,216.5,202
1000,336.5,295
1001,98.5,93
1002,175.0,146
1003,178.5,149
1004,279.5,269
1005,256.0,238
1006,97.5,74
1007,35.0,72
1008,420.5,378
1009,258.0,238
1010,63.0,62
1011,140.5,134
1012,258.5,175
1013,232.5,226
1014,286.5,257
1015,348.5,259
1016,159.0,133
1017,86.0,87
1018,248.5,242
1019,39.0,44
1020,206.0,193
1021,67.5,67
1022,150.0,138
1023,281.0,246
1024,129.5,108
1025,80.5,78
1026,213.5,204
1027,194.0,188
1028,312.0,295
1029,473.0,420
1030,118.0,126
1031,99.5,74
1032,141.5,154
1033,105.0,89
1034,8.0,18
1035,290.0,261
1036,150.5,135
1037,172.0,155
1038,343.0,320
1039,227.5,219
1040,248.0,203
1041,108.0,114
1042,356.5,339
1043,-6.0,9
1044,238.0,215
1045,455.5,451
1046,268.0,222
1047,61.0,71
1048,93.0,94
1049,56.0,57
1050,229.0,193
1051,143.5,111
1052,169.0,149
1053,72.0,74
1054,120.5,97
1055,419.5,451
1056,277.0,259
1057,150.0,126
1058,234.0,200
1059,472.0,451
1060,88.0,91
1061,115.0,108
1062,176.0,151
1063,77.0,88
1064,357.5,340
1065,37.5,47
1066,159.0,169
1067,170.5,173
1068,125.5,111
1069,435.0,374
1070,235.5,210
1071,343.5,317
1072,62.0,56
1073,477.0,451
1074,83.0,77
1075,250.0,231
1076,199.0,202
1077,81.0,75
1078,231.5,213
1079,79.0,71
1080,82.5,86
1081,82.0,77
1082,218.0,175
1083,127.0,114
1084,306.0,259
1085,232.0,205
1086,6.5,17
1087,104.0,91
1088,315.5,293
1089,270.0,238
1090,195.0,165
1091,476.5,436
1092,87.5,109
1093,173.0,164
1094,240.5,218
1095,449.5,450
1096,161.5,164
1097,43.0,56
1098,292.5,279
1099,195.5,175
1100,154.5,106
1101,178.5,172
1102,298.5,266
1103,314.0,255
1104,351.0,336
1105,215.5,166
1106,299.5,284
1107,227.5,238
1108,63.0,81
1109,441.0,403
1110,315.5,311
1111,48.5,44
1112,153.0,124
1113,134.5,137
1114,308.0,273
1115,243.5,205
1116,278.0,225
1117,84.0,62
1118,164.0,128
1119,131.5,120
1120,108.5,114
1121,133.0,120
1122,151.5,134
1123,100.0,87
1124,160.0,150
1125,306.0,270
1126,278.0,240
1127,242.0,232
