Episodio,Reward Direita,Reward Esquerda,Passos
681,5.941111111111112,8.263055555555553,193
682,6.690574196574394,28.871902317417682,527
683,6.8286493763811595,36.028920366186874,536
684,6.584044076852242,30.51096836654886,534
685,7.114947579030899,30.21817649322457,521
686,7.672222222222222,9.21763888888889,227
687,9.90541666666667,9.723333333333327,254
688,7.772638888888886,8.415138888888885,201
689,7.8741666666666665,9.314305555555556,220
690,7.485972222222217,8.571388888888889,200
691,3.7246166059029804,30.76209192954093,436
692,8.923472222222223,9.500555555555563,240
693,7.644444444444441,8.982361111111112,208
694,3.9356442973219856,28.593338345872418,438
695,9.488611111111114,9.099583333333337,214
696,7.854722222222221,7.569861111111111,186
697,9.269305555555556,9.291111111111102,244
698,8.326805555555561,8.383749999999996,187
699,9.192361111111117,8.963472222222222,241
700,5.228148777694775,31.753979029477975,468
701,9.608055555555561,9.355555555555563,225
702,9.945555555555549,9.311944444444444,243
703,19.41240983869939,42.83163429250331,713
704,9.005694444444442,8.659722222222221,208
705,9.070555555555552,9.029861111111114,212
706,8.20236111111111,5.7966666666666695,191
707,4.529209247765294,27.19931908179366,463
708,8.77777777777778,8.794583333333334,200
709,3.2396190369675644,36.35269058185135,544
710,8.542500000000002,8.049861111111117,228
711,4.377401247473619,27.083562812917624,466
712,43.60158750141758,23.175979162022365,936
713,9.391527777777782,9.266666666666675,220
714,9.079027777777775,8.783194444444442,211
715,4.640272420980876,25.44635534431075,425
716,7.4221323216249075,36.9594134401642,542
717,27.397439454112643,1.789011809597083,422
718,8.970277777777781,8.716666666666663,238
719,8.85152777777778,7.643194444444444,201
720,9.09458333333333,9.072777777777778,209
721,8.53763888888889,8.660277777777774,198
722,8.639722222222222,8.49055555555556,196
723,8.695277777777784,9.065833333333336,215
724,5.127789834435806,27.16984744976837,436
725,9.720555555555553,10.052777777777777,249
726,8.784583333333334,8.330694444444449,199
727,8.607222222222216,9.297361111111115,208
728,2.0963089952821363,32.13648564367629,472
729,4.949566432753356,27.72042852512805,444
730,14.396345431749047,37.48625663840587,683
731,30.893449721459227,7.026925893381687,491
732,-0.8347994398768783,30.85111725919206,430
733,17.308053220277863,41.09792157718036,789
734,8.880833333333326,8.894583333333332,216
735,30.095211669891526,6.938436721863106,452
736,8.805,8.838333333333336,198
737,27.222803331679508,5.507942220568369,426
738,5.181698898987895,33.05673471391657,496
739,14.716072521567078,38.01597184580953,687
740,9.425138888888887,9.123194444444447,220
741,8.939305555555546,9.154444444444445,222
742,9.075277777777778,9.039861111111112,211
743,28.316943442618424,24.78305455372957,444
744,9.093749999999998,8.937222222222236,213
745,39.83111674882649,21.977122138982583,754
746,16.967166762419573,60.64919822228201,784
747,9.924305555555565,9.923888888888882,256
748,29.63354346024245,6.101877099577315,429
749,9.073749999999997,9.691111111111114,218
750,8.98736111111111,8.719166666666663,197
751,29.121316895850494,5.7109714988226745,423
752,40.56155858464583,25.68077805871843,910
753,29.49618561527123,8.180495849204476,461
754,8.3195591259081,47.36863961310256,180
755,9.181111111111113,9.800972222222226,230
756,8.465555555555557,8.733611111111117,201
757,1.0643319480778928,32.035942434590034,459
758,8.838472222222222,8.526388888888887,198
759,8.756250000000007,9.695972222222222,221
760,8.724027777777783,9.07375,210
761,9.163194444444441,10.080138888888895,221
762,9.247361111111111,9.250694444444438,217
763,8.78736111111112,9.189305555555553,206
764,8.135277777777778,8.905416666666667,194
765,9.025,9.648055555555564,241
766,8.78375,8.799166666666665,204
767,31.69297417591935,7.574975462102653,487
768,4.590016340381261,33.06225214343705,489
769,9.592361111111115,10.37833333333334,237
770,8.370972222222221,8.427500000000004,198
771,20.58135259288358,40.77578736656474,693
772,6.357648233573286,32.711747166453875,486
773,32.2328577509531,7.847627479874475,435
774,7.159317912289541,33.30034746104828,530
775,9.61680555555556,10.136944444444444,230
776,10.29597222222222,10.616111111111113,251
777,9.145833333333336,9.323611111111115,221
778,38.4268260736483,9.384678256392759,579
779,5.055739313990735,31.57271273153436,425
780,19.32008776233161,43.987098757091154,786
781,8.771527777777777,8.649861111111111,190
782,35.15282731602757,58.23970690658633,977
783,56.155949315057796,32.6273192672939,1100
784,29.319106140854228,9.402630866094839,459
785,8.487638888888894,8.925833333333324,205
786,36.20501513680412,10.327839318551904,584
787,28.921276289005426,8.08144901723083,439
788,8.136616987957861,31.413715430174484,477
789,7.19611111111111,6.563888888888883,169
790,9.85916666666667,9.22972222222221,213
791,31.831848517390306,7.753082355353394,433
792,4.23369996943693,34.29605967642686,441
793,7.291250000000002,7.09777777777778,169
794,11.176177028234006,38.8405408816768,669
795,36.15345238974241,53.22714313613791,1085
796,104.27029210337514,87.52297346161657,2281
797,6.987083333333331,6.540833333333331,163
798,8.326479297365177,28.475307742250017,467
799,29.102239294342994,5.324026882717359,428
800,7.500277777777777,5.738611111111109,172
801,9.148750000000003,6.337500000000003,233
802,9.761466846012096,30.00274683347731,506
803,29.88619477827146,5.756912774735396,452
804,8.655926721368758,26.596004059463063,433
805,13.11501664957078,35.918554372890426,675
806,10.357083333333337,9.113472222222219,222
807,7.727777777777779,7.260833333333334,180
808,37.43881998104702,12.337845088075877,620
809,7.9222222222222225,6.43055555555556,185
810,30.208508819839608,4.626525390797285,461
811,8.734444444444447,6.854305555555558,211
812,32.63702000896697,7.335911301554235,465
813,21.885454471336935,39.22188814713994,761
814,29.0862344515553,40.681668251107226,868
815,7.709305555555558,6.6386111111111115,173
816,9.396219367128072,26.931381124792214,440
817,8.996166455520978,27.290883557529742,206
818,52.73801314413248,60.405384201755815,1394
819,8.387638888888887,7.286944444444451,191
820,10.242124703598176,25.43233735046002,445
821,49.2419880192771,23.31664715907751,902
822,9.95611111111111,9.323472222222223,221
823,10.646081507032452,27.87172888807227,457
824,10.235416666666666,7.689722222222215,245
825,34.398992320758545,3.464570630911785,436
826,7.495833333333337,5.899444444444446,175
827,7.315972222222225,5.855555555555553,166
828,50.059034206800746,22.12594283915893,928
829,9.578472222222228,9.112500000000002,201
830,10.095555555555546,9.334861111111106,220
831,9.698888888888886,10.949166666666661,242
832,44.969929076405066,25.103862994349477,825
833,8.502222222222226,8.63458333333333,215
834,20.91209034520827,33.79329295485229,507
835,8.97722222222222,9.188472222222217,201
836,36.25972609951659,9.82399850098516,550
837,29.44029205792368,7.270819053187422,441
838,8.20661320838225,29.969684697097545,438
839,6.32111111111111,8.056944444444445,172
840,5.555498684367956,29.20998569597438,433
841,28.95214507036495,7.116188262968386,467
842,3.2514436346069733,30.46390896057312,446
843,8.231666666666662,9.392777777777784,215
844,35.24367718159125,12.162335569179776,595
845,9.56847222222222,9.871111111111109,235
846,62.61556476326259,23.410383364652937,881
847,9.626111111111117,9.553611111111104,214
848,7.082777777777778,7.05777777777778,166
849,71.24196131303455,23.33879656542419,837
850,29.220731313289438,3.2157016810373626,473
851,6.184224161619783,28.695308186136515,432
852,16.35139746231242,37.97090653086407,695
853,16.220628670506635,38.59581314387657,700
854,8.387500000000003,8.745972222222221,215
855,22.51307780614782,43.84418747610646,815
856,53.960614135493714,35.03168465744284,1172
857,4.656444971766687,33.988175392654846,469
858,27.051211386677014,6.616635003386351,468
859,9.111111111111114,10.549166666666666,236
860,36.253616184606464,10.492843239258,631
861,6.976527777777779,5.973611111111108,163
862,43.88510416724674,29.088431820818442,933
863,28.392275330280476,5.503319276937917,481
864,23.98418171457076,45.41606561843414,879
865,9.217638888888885,11.054166666666669,249
866,4.652267079899408,33.19582032211634,535
867,66.99730005185701,60.32602384696105,1656
868,59.9651369386093,35.792723098618026,1035
869,33.18184818585152,5.854348550636937,436
870,3.888677903713093,31.455090844314334,435
871,8.155555555555559,9.053611111111115,200
872,7.8161257779053095,32.90504856803731,473
873,8.317902624157014,31.60745315859668,458
874,4.584867251042729,30.54847011502796,430
875,8.256527777777775,9.12222222222222,202
876,7.677580746007189,28.14155999855127,432
877,53.05407971017722,93.54770058841973,1844
878,25.745780692009298,8.603862777537636,446
879,26.067535166046262,7.828525441750321,461
880,10.393953802858244,32.0891899535444,466
881,33.67985781752628,7.588943983959648,492
882,36.472916053652085,11.752862954175221,603
883,35.677787449354106,8.660862328383832,512
884,10.381944444444443,9.911111111111113,218
885,50.60353634241408,101.9987097483738,1448
886,6.95329063119587,34.868784550227154,530
887,20.320551120712057,9.719301120712057,231
888,9.044166666666673,9.135555555555554,234
889,9.26722222222223,9.288194444444441,201
890,9.923117759521222,31.698819478693174,451
891,33.231741316717724,6.250445655066967,457
892,5.464310890565416,32.749782699605504,537
893,11.083126717563712,33.9138418442824,505
894,8.233472222222224,9.097500000000005,203
895,26.756144828139103,8.528514141235965,458
896,10.28236111111111,9.386388888888888,216
897,10.509444444444442,10.088750000000003,230
898,29.797869166416984,8.73658275518445,477
899,8.311388888888889,9.380138888888894,204
900,7.343441176165419,33.065516339475835,521
901,30.69318932719979,8.378101946610254,454
902,8.396944444444447,8.735694444444443,195
903,9.614583333333329,10.270277777777787,236
904,45.60400059424617,28.853856030804643,835
905,41.66164406442108,23.42021944617882,747
906,35.675622728167056,7.251500181022148,505
907,8.234999999999998,9.037222222222228,202
908,54.705550083572625,34.65016773573617,1035
909,8.870277777777778,10.285138888888884,228
910,9.344027777777777,10.669861111111116,242
911,5.048426246583931,30.815601523525366,417
912,8.8025,9.761111111111108,222
913,36.47817824239762,13.391267593734979,657
914,8.644444444444444,9.801666666666677,220
915,8.65297431137365,34.109560375878814,490
916,9.897222222222219,9.526249999999997,217
917,44.53518232178446,32.82788384433306,923
918,7.2021425357388775,33.20587011345415,537
919,10.32041666666667,10.388194444444446,233
920,5.9956775296936975,34.47873608527253,528
921,8.549664550661717,36.89017726825344,569
922,34.44738850723689,6.712255433859175,469
923,34.245992584013024,9.106556276186847,538
924,8.605000000000006,9.386388888888888,200
925,9.472916666666675,10.431805555555558,256
926,40.24480735637685,32.514610200457064,670
927,10.308997273178829,33.508655284935585,488
928,33.93582001162314,7.81965468489388,500
929,8.611250000000004,8.801111111111107,192
930,8.959444444444447,10.041111111111116,210
931,9.099861111111112,9.270694444444441,200
932,43.44295531546809,20.663835202701236,738
933,9.044722222222225,9.201666666666664,213
934,41.544967826649355,21.382474196227555,772
935,8.911111111111115,9.007499999999995,200
936,9.711527777777784,9.822638888888891,216
937,9.325972222222227,9.67680555555556,214
938,22.56203329160485,44.27192493628069,720
939,9.258888888888887,10.173472222222227,229
940,9.561250000000003,10.439861111111107,235
941,8.815000000000007,9.363472222222223,224
942,8.854722222222225,9.892777777777779,218
943,75.91406070253711,103.80090196404359,2093
944,12.436944628470885,35.38589766300535,559
945,34.663699270984274,9.92836387726582,473
946,13.643906748458344,38.29461406314314,634
947,9.399166666666671,10.26680555555555,243
948,11.113848455809848,36.29393157291437,518
949,45.12755739186087,25.660931967559186,942
950,8.573333333333334,8.438055555555556,186
951,9.35652777777778,10.848333333333342,247
952,5.641343151792563,29.908228735700924,525
953,14.849040632391246,38.16344472016877,621
954,98.91540666374169,91.12879540200392,2221
955,10.008393111714224,32.365086576800785,475
956,8.776111111111117,9.180138888888889,204
957,11.488300911294605,36.38393599263598,549
958,51.386096935142305,28.96722179619093,932
959,72.92619179201884,48.65935412057502,1414
960,9.416527777777777,9.601388888888886,226
961,32.542595067758185,59.9592843252048,1085
962,33.78032441473098,9.647481873189626,477
963,45.25532495475159,64.04244707489238,1295
964,32.918809240264984,6.604227035398905,472
965,41.75006053153517,19.349244451552824,703
966,9.76791666666666,9.955972222222227,229
967,31.2354904366908,7.6158243026315855,474
968,23.058532318971437,38.937387044502806,791
969,9.232222222222228,9.289166666666667,213
970,31.704399037670292,7.744374009882359,448
971,21.505358819769732,41.12726739305956,715
972,9.4534857680257,32.574279070390496,543
973,40.4986749213898,97.2914884723543,1324
974,8.316559176190674,32.04572007435489,526
975,10.103750000000012,10.067916666666674,234
976,9.225000000000003,9.055000000000001,209
977,9.563611111111111,9.532499999999999,226
978,39.35942796400186,68.2342682325439,1247
979,32.620095861683616,9.778464236310167,491
980,9.64347222222222,9.905555555555551,226
981,9.664430897473467,33.134079418437835,494
982,36.279639273690364,11.150210240618504,543
983,41.48388887037833,68.1130190867017,1248
984,34.18237150193452,10.65577736073004,515
985,19.220117649808515,43.427847929436346,708
986,29.791257325301157,89.66964470355377,986
987,55.1497936631916,34.664727381558016,986
988,55.17216947466638,26.765054757372326,947
989,8.04180555555555,7.758750000000003,176
990,8.940972222222227,9.323888888888893,206
991,12.245110583075904,39.26663398504866,638
992,10.44361111111112,11.348888888888892,245
993,9.544722222222223,10.148333333333344,229
994,9.303749999999997,9.362083333333338,213
995,42.454935287386526,20.31749080643187,744
996,20.33467624742974,46.451391961139855,725
997,9.772362348614973,35.48998618482651,541
998,8.995277777777781,9.02680555555556,204
999,19.876629876950798,42.47552576011856,699
1000,9.470277777777772,9.12027777777778,203
1001,10.267638888888893,9.970555555555555,228
1002,10.494166666666676,9.966388888888888,256
1003,9.856666666666664,10.156388888888891,222
1004,9.789861111111119,9.286249999999988,253
1005,33.40716726743213,8.394795381654628,452
1006,9.932361111111112,9.725416666666657,239
1007,9.648749999999998,9.28680555555556,225
1008,13.042824747517143,33.14839160141738,571
1009,54.10059651194431,25.253433353674318,1028
1010,31.624066431715182,57.23437727650567,973
1011,44.57320155136408,21.138800709668033,787
1012,13.898485697201227,35.9311099022897,563
1013,10.363333333333335,9.836527777777786,227
1014,6.774449926938212,31.24905586567093,446
1015,10.207639622201508,33.47906548263492,538
1016,34.96557201384843,7.07330806718471,436
1017,46.6111607465544,20.58880407261047,855
1018,11.133194444444444,10.744027777777786,240
1019,45.57664924208603,20.736377920361384,765
1020,67.8633328729435,50.62724991361671,1454
1021,9.784027777777778,9.530277777777785,240
1022,8.324861111111113,8.411666666666667,186
1023,7.047916666666666,6.840555555555554,161
1024,8.76680555555556,8.392083333333332,208
1025,8.933611111111107,8.192916666666662,200
1026,9.615902073357553,30.606371685373624,488
1027,8.749305555555562,8.625138888888884,210
1028,8.403247198011282,30.62522111734569,490
1029,33.63523605480697,6.937501869173392,510
1030,8.921805555555554,8.654305555555556,224
1031,9.550972222222224,9.729583333333334,212
1032,9.963644320602716,34.010506113547464,494
1033,9.593055555555553,9.149999999999999,198
1034,7.361944444444443,7.143194444444446,163
1035,33.860130173672076,78.89823234654139,1146
1036,9.635555555555552,9.41333333333334,241
1037,8.609951253401936,37.438029950701186,192
1038,8.376527777777778,7.241111111111112,181
1039,8.188472222222227,6.822777777777784,170
1040,32.393344884436914,5.20576767164637,453
1041,9.117916666666664,8.9038888888889,217
1042,33.03399797108008,5.707449505997893,464
1043,9.011249999999995,6.941388888888888,190
1044,9.18,8.914722222222224,207
1045,48.87600741326557,73.48343448994761,1335
1046,10.496527777777779,9.77305555555556,250
1047,10.280277777777776,9.131249999999998,228
1048,33.16750501740405,6.0806750012090145,473
1049,7.754583333333331,5.858472222222221,166
1050,39.32923580629311,7.891243098071978,628
1051,9.048194444444443,8.27361111111111,217
1052,8.185416666666665,5.151666666666668,187
1053,6.391111111111112,7.495416666666666,161
1054,18.723211403604196,35.487444651828355,684
1055,18.36057562429015,8.50835340206792,201
1056,7.930555555555554,7.129722222222223,189
1057,34.45513284908417,6.955549245915638,508
1058,8.946510805486774,26.865652118697806,455
1059,7.374166666666666,4.747361111111111,162
1060,8.620972222222225,7.131666666666668,200
1061,8.881944444444443,8.691666666666679,199
1062,7.939540120676972,27.81603959701255,470
1063,48.85275216416975,65.47709204278853,1407
1064,10.004166666666665,9.279722222222228,232
1065,32.137307273265066,6.6886343382081,446
1066,39.00047157391726,9.625724091744281,599
1067,30.2770848926322,7.963577447237121,443
1068,8.72097222222222,8.680277777777777,192
1069,29.57630656570445,7.803167967019384,441
1070,8.45104871282177,30.512734927851156,428
1071,41.332877178902066,11.000206223731421,662
1072,8.84583333333333,9.423888888888886,203
1073,9.060694444444447,9.388472222222221,214
1074,9.840833333333336,9.08111111111111,231
1075,5.519393425427078,34.90852041235663,454
1076,8.419305555555557,9.207638888888892,192
1077,9.744583333333336,10.97111111111111,234
1078,10.253611111111113,11.613749999999998,252
1079,8.79638888888889,9.38222222222222,217
1080,10.454027777777782,8.759166666666667,247
1081,8.42180555555556,9.235833333333332,198
1082,10.022222222222226,10.828888888888885,254
1083,6.564305555555555,8.070277777777779,174
1084,30.661233048266205,54.05548440798625,936
1085,8.88513888888889,9.298472222222218,202
1086,7.7456895742906156,28.368543225164032,446
1087,17.90672196748345,44.59086649226276,713
1088,9.523888888888889,9.242083333333344,221
1089,34.40978973835297,8.197402789231125,492
1090,10.69611111111111,9.969166666666661,254
1091,11.347500000000004,11.321388888888894,254
1092,10.224583333333332,9.769027777777772,236
1093,9.118055555555559,9.301527777777778,215
1094,9.541527777777782,9.292083333333341,228
1095,11.34763888888889,11.382916666666672,251
1096,54.6826689666917,30.15596640393919,1026
1097,41.56997797571988,27.604892888196456,765
1098,11.324694633606555,35.01407711522368,529
1099,41.65540634760161,26.330330763109675,726
1100,17.926215114749514,41.8077506362181,743
1101,8.235694444444446,8.754166666666666,197
1102,91.40336284070642,28.94120288726313,956
1103,32.70774506812022,6.887370686150444,484
1104,9.913517108068763,30.679117457964452,511
1105,33.51329063649993,7.711348928708862,452
1106,10.062222222222227,10.129166666666668,227
1107,9.416878365034982,31.946066403198248,456
1108,9.595138888888888,9.454861111111114,205
1109,8.691666666666668,9.346944444444444,221
1110,10.106249999999992,9.938750000000002,217
1111,30.11191033590733,8.974161581888145,464
1112,8.67097222222222,9.457499999999998,215
1113,6.984861111111109,6.380555555555552,161
1114,8.307638888888894,9.188888888888892,196
1115,9.968736950986512,33.154106275482754,470
1116,9.092500000000005,9.996666666666673,238
1117,8.97722222222222,9.750416666666665,228
1118,41.31921006278365,23.190049774755476,851
1119,32.127457130083044,57.35023101523226,945
1120,8.79264937878771,32.90151788350506,534
1121,8.986111111111107,9.46888888888889,246
1122,8.589166666666669,9.064166666666674,212
1123,35.14294915513018,12.017205808754305,561
1124,8.923055555555562,9.250972222222215,218
1125,12.815958178672632,36.90352233473939,528
1126,42.549102769960584,23.333731874436978,688
1127,20.41000454262792,9.840004542627913,245
1128,9.91847222222222,10.150694444444449,217
1129,9.505138888888881,9.635416666666673,232
1130,10.162777777777782,9.999166666666664,252
1131,43.475324522462145,71.45016504756273,1251
1132,13.392380582267517,34.68551199740877,535
1133,9.545694444444443,9.913888888888888,235
1134,7.538333333333332,6.940277777777777,163
1135,43.269912555544416,26.810001823913275,770
1136,18.532446825793148,8.09383571468203,184
1137,9.49888888888889,9.468472222222221,241
1138,8.655833333333334,8.24027777777778,197
1139,7.122074894573846,31.697813714372955,521
1140,46.660526680235876,25.44941088796395,806
1141,48.258501641132526,25.24862448775832,881
1142,10.450972222222214,11.496111111111107,246
1143,8.677361111111107,8.335277777777781,189
1144,9.627499999999996,10.101388888888888,240
1145,43.41367012374813,26.76510417971631,779
1146,9.655694444444446,10.025833333333336,223
1147,8.970833333333339,8.042916666666665,195
1148,7.843749999999999,6.802916666666663,164
1149,9.596111111111114,9.47430555555555,219
1150,6.9037718563670865,34.09833698806978,458
1151,8.910555555555556,9.069166666666671,196
1152,7.026154757114835,32.84281028589213,454
1153,29.554903124370078,8.929528048953358,497
1154,31.119345341615624,8.075832809777973,425
1155,11.968163263053865,33.603455006705914,549
1156,30.773943614167848,9.188684371221388,425
1157,7.750138888888889,7.092916666666666,162
1158,9.274166666666673,9.376388888888899,210
1159,8.980694444444445,9.45708333333333,205
1160,9.199166666666667,9.099166666666664,199
1161,58.98995751758546,30.78955263624347,957
1162,58.59191361854257,33.52430211839403,984
1163,48.517205473897945,26.863470458431735,843
1164,14.353884682435435,38.043191654315464,609
1165,9.867777777777777,9.623611111111108,219
1166,9.803750000000004,9.770972222222227,221
1167,7.258173782998901,36.00290961766981,468
1168,59.68205033346571,37.087557153958336,1091
1169,9.033212091865215,31.490325026618876,478
1170,28.873370691384515,9.73266982276315,471
1171,14.866360466651948,38.479923252874826,654
1172,8.540000000000006,8.14986111111111,192
1173,8.30486111111111,8.174583333333334,186
1174,9.01069444444445,8.636944444444445,208
1175,9.354444444444447,10.915000000000003,249
1176,37.461212151111326,12.805865064659674,542
1177,7.570277777777776,7.362361111111112,168
1178,38.318155021695574,12.085936791378398,555
1179,8.423888888888891,8.833611111111109,189
1180,9.41416666666667,9.69611111111111,237
1181,53.041277881600706,34.69323535525318,997
1182,27.851056266032224,10.920364902719916,462
1183,6.298658061686959,27.788265698565766,431
1184,9.188888888888892,10.920555555555554,245
1185,50.272841544597966,33.5504171755305,1042
1186,9.14194444444444,9.129583333333336,209
1187,28.43827337358907,10.986263838703666,489
1188,11.069361399172951,37.06751518451566,578
1189,52.82165541777716,29.046977595732244,1066
1190,57.581153340341544,35.70433230006248,1067
1191,53.11528085626358,33.29664964537272,866
1192,20.129935935729872,9.732174974675333,231
1193,9.556388888888897,9.376527777777776,233
1194,19.52765583912111,44.24620401458301,720
1195,47.81806630658147,28.088177668187896,784
1196,8.16041666666667,8.011805555555554,186
1197,34.07104755500572,8.863595058772631,492
1198,9.427500000000014,9.64055555555556,247
1199,10.298333333333332,9.370000000000003,230
1200,65.40962685753868,37.80196875034953,1396
1201,5.705596919250597,38.497356426531375,457
1202,8.841250000000002,8.537222222222223,202
1203,10.654710736662135,62.317627564903404,574
1204,54.5331129702699,67.80036978993066,1441
1205,9.50263888888889,9.727222222222222,218
1206,16.60750623993693,37.79088749788629,652
1207,9.51125000000001,8.984444444444442,210
1208,9.199027777777774,9.433750000000007,208
1209,9.24333333333334,9.593333333333332,224
1210,12.49737334622939,37.141302382617354,589
1211,9.374305555555557,9.797500000000001,208
1212,11.078648242692688,37.03742876950998,585
1213,32.59761587538063,8.840132999611331,453
1214,8.549999999999999,9.35277777777778,197
1215,8.664305555555561,8.918888888888887,196
1216,74.35632217963017,49.023517004497855,1394
1217,9.96333333333334,9.849166666666664,251
1218,13.981616075804814,38.92545308469882,576
1219,10.649771811049177,32.30213911535815,473
1220,9.501111111111118,9.9661111111111,224
1221,9.805277777777777,9.199305555555561,230
1222,9.219722222222222,9.226944444444444,203
1223,47.13804453047028,25.76923625278557,771
1224,10.534166666666673,11.058472222222228,240
1225,161.4909898607088,186.5941654708448,3407
1226,46.717354678318515,25.47388230486483,798
1227,9.599861111111107,10.309722222222225,225
1228,21.77433996727266,45.11887899614556,722
1229,9.404028597420616,34.85678809198348,500
1230,11.451813255736418,37.24146066740951,547
1231,8.761111111111118,8.90055555555556,200
1232,81.56137416833158,58.83366556878639,1583
1233,53.09527600380822,34.06950903389779,999
1234,66.88062179507199,37.70442108312939,1170
1235,97.9354951516494,33.23419675216526,451
1236,50.0657839161774,32.27410799194248,950
1237,33.4981098505947,8.030892203431717,452
1238,60.08015817756084,37.56098863304406,1137
1239,8.827916666666669,8.986944444444445,199
1240,10.774165716611149,33.1805924356034,460
1241,10.142526836193522,20.843915725082415,250
1242,41.29174730763621,21.748178009364786,777
1243,9.514305555555564,9.963750000000001,235
1244,31.601112992193592,59.56114542529173,1098
1245,9.909722222222213,10.357500000000009,235
1246,9.979583333333332,10.876111111111111,232
1247,9.440972222222216,9.425138888888892,217
1248,48.401087626555324,69.45948132875913,1196
1249,9.347470739112229,34.606800041669814,477
1250,10.003750000000002,10.266250000000007,236
1251,9.281527777777782,8.825000000000001,196
1252,10.795972222222229,10.780555555555546,252
1253,82.81065328755069,61.4394520395821,1578
1254,9.357916666666668,9.061805555555555,207
1255,27.171377028466736,45.971813073260634,846
1256,38.38424173143382,59.519544990879865,1027
1257,122.07706465799653,148.523214310204,2787
1258,9.725138888888896,10.414583333333338,219
1259,35.919453117641424,10.586989961694314,491
1260,58.37425223905091,126.12108479019288,1034
1261,150.1435939388744,144.44934623632847,2907
1262,33.56911016527665,8.200927054152118,426
1263,11.403493089992457,34.63443899344365,523
1264,9.0,7.973055555555554,195
1265,30.23567825611457,49.118734459279274,880
1266,8.423712604420363,37.05824285178128,176
1267,32.77750532420902,8.901037050600022,482
1268,60.49698825954266,31.405233160162716,1020
1269,8.793055555555556,7.917361111111111,201
1270,19.04484309468472,8.787204205795826,199
1271,9.379722222222222,8.884444444444444,206
1272,58.14056204665671,34.770348317114085,1057
1273,80.67887727506584,78.35523432265013,1487
1274,10.329305555555544,9.400000000000006,232
1275,13.81313303913765,37.686369792543154,620
1276,61.749349160021595,35.99904330015695,1081
1277,6.4972028927588354,51.534884557581975,477
1278,76.26722315196152,105.26513011182507,2078
1279,37.25920397089959,13.322360572357844,531
1280,26.322317993853115,51.7603737031083,854
1281,11.053312129781258,36.83235642870907,507
1282,51.92750498309363,75.29314845324897,1311
1283,10.83998970499391,35.84517327483963,573
1284,22.25745151150678,43.96616496018589,691
1285,9.706249999999999,10.480694444444444,239
1286,6.965002396816633,31.27098050478091,427
1287,41.322772327174846,62.833881821825855,1115
1288,10.367777777777777,9.592083333333333,244
1289,9.792499999999993,8.548055555555557,215
1290,63.733557034731916,32.088670688994156,1124
1291,38.91123875396831,9.718331258720807,602
1292,15.224346272965052,33.98615416858189,620
1293,11.958637882587213,64.30564838610339,568
1294,33.21719502155783,5.808269090868812,431
1295,39.82647440735674,11.547655539861015,623
1296,8.658055555555556,7.715833333333333,197
1297,58.897158282982595,28.79482018717144,937
1298,32.77190170105533,6.43791023356666,432
1299,42.40431189832907,20.563823964438143,781
1300,10.867499999999998,11.023194444444446,256
1301,6.954305555555551,7.297361111111112,171
1302,37.22036033146525,7.358693664798564,190
1303,21.319997116306034,41.25629456961583,761
1304,8.237915430618596,33.801248763951946,508
1305,35.64148583201454,58.93587267256889,1064
1306,19.741660307723986,44.57615385491325,791
1307,10.645694444444452,10.371666666666664,232
1308,8.735972222222221,8.411944444444439,199
1309,12.643793831355044,36.89822701542388,497
1310,5.790128993898627,30.953609034792052,438
1311,71.34330561069865,51.59366224561684,1550
1312,22.186862293440935,39.70687138338647,713
1313,86.83154159991153,56.708913765631806,1573
1314,30.720993678898875,6.347588750516202,450
1315,10.362361111111115,10.275972222222219,236
1316,32.93865473233578,6.975488785335438,433
1317,29.516149660978535,45.78548564003484,868
1318,83.41951127287139,53.85627458114195,1588
1319,34.4626984268143,7.682114458005673,443
1320,31.038716855105896,38.046343171337725,834
1321,78.23683042667088,80.57930032932813,1677
1322,9.245555555555558,8.526944444444444,200
1323,35.72401266983015,10.496155395197643,518
1324,11.744999999999997,10.875277777777782,256
1325,30.698592154342528,8.627474644467476,461
1326,7.885000384316695,37.29220901435283,170
1327,47.37815171164641,65.14234419463165,1284
1328,89.43697064630433,60.41057662655999,1833
1329,33.940468586876364,61.99755572822996,1048
1330,9.124166666666671,8.119583333333331,198
1331,47.208743028442655,69.37916542413775,1218
1332,46.927018962493776,71.91750119827745,1329
1333,19.641934073435664,47.279951055391635,777
1334,10.92036710937961,20.572589331601836,253
1335,36.3674010240138,10.434220492764997,579
1336,62.48249616839119,34.325272350391955,990
1337,45.9457259680003,26.393190391693796,724
1338,8.71152777777778,8.954444444444448,199
1339,112.01322485613578,87.92288139779,2279
1340,75.39672492930026,85.18020186043057,1787
1341,24.135209265714792,46.476036240216146,814
1342,64.73126356458259,83.15826499708345,1577
1343,13.821777561604486,35.9609310922437,585
1344,76.3424659776557,54.58736522596331,1423
1345,61.66847518357615,37.980773439257234,1088
1346,10.284444444444452,9.130000000000004,222
1347,19.787447813942002,8.9088367028309,217
1348,10.532916666666667,10.433888888888895,230
1349,75.39753537990201,51.07672545119186,1381
1350,10.257638888888886,11.066249999999998,249
1351,44.48013934845479,25.84876982892241,739
1352,21.26211395911738,10.07336395911739,252
1353,49.34415028986457,29.807761521570143,901
1354,10.810564905743634,36.637545818063245,512
1355,73.98277532548919,94.71780575130211,1824
1356,40.61582136458085,21.532082818807407,692
1357,73.06297555567726,74.38952955206557,1353
