Episodio,Score,Passos
1002,3,412
1003,5,638
1004,4,450
1005,37,868
1006,5,655
1007,0,48
1008,2,284
1009,1,171
1010,7,658
1011,1,143
1012,2,239
1013,8,671
1014,3,335
1015,5,570
1016,3,348
1017,3,348
1018,2,241
1019,10,496
1020,9,19289
1021,3,412
1022,2,239
1023,2,239
1024,2,252
1025,2,284
1026,3,397
1027,3,348
1028,2,284
1029,3,517
1030,4,444
1031,4,453
1032,4,444
1033,2,239
1034,6,647
1035,4,600
1036,2,284
1037,3,412
1038,2,421
1039,6,662
1040,4,431
1041,4,451
1042,2,239
1043,7,787
1044,2,284
1045,4,444
1046,11,1031
1047,2,286
1048,3,335
1049,2,239
1050,11,931
1051,4,510
1052,35,591
1053,33,819
1054,6,474
1055,5,361
1056,2,288
1057,2,242
1058,8,313
1059,4,257
1060,2,284
1061,6,944
1062,6,476
1063,3,346
1064,2,240
1065,5,178
1066,2,240
1067,2,239
1068,2,239
1069,6,666
1070,0,57
1071,4,431
1072,3,412
1073,2,239
1074,4,444
1075,6,274
1076,2,239
1077,4,260
1078,4,444
1079,2,248
1080,6,468
1081,2,284
1082,1,143
1083,9,1156
1084,1,143
1085,2,239
1086,1,143
1087,2,284
1088,2,241
1089,1,179
1090,4,449
1091,4,513
1092,2,284
1093,3,348
1094,8,702
1095,5,543
1096,27,1309
1097,1,143
1098,5,530
1099,17,668
1100,5,429
1101,1,313
1102,1,143
1103,5,544
1104,4,632
1105,1,143
1106,1,143
1107,36,1510
1108,8,667
1109,2,284
1110,5,447
1111,1,143
1112,2,285
1113,22,757
1114,5,187
1115,5,642
1116,9,572
1117,4,444
1118,4,328
1119,1,146
1120,4,520
1121,6,661
1122,4,261
1123,5,553
1124,3,415
1125,24,477
1126,6,269
1127,6,652
1128,24,477
1129,2,239
1130,3,348
1131,3,335
1132,2,284
1133,1,171
1134,5,553
1135,1,143
1136,2,244
1137,25,658
1138,8,859
1139,6,449
1140,4,433
1141,2,239
1142,3,338
1143,5,536
1144,5,554
1145,8,992
1146,20,510
1147,0,57
1148,2,242
1149,0,57
1150,2,239
1151,34,1114
1152,34,672
1153,3,335
1154,1,212
1155,9,955
1156,1,172
1157,3,412
1158,2,241
1159,2,245
1160,10,503
1161,0,57
1162,5,174
1163,1,171
1164,2,244
1165,5,187
1166,2,239
1167,4,511
1168,22,1000
1169,3,398
1170,1,143
1171,4,433
