Episodio,Score,Passos
2137,0,5
2138,0,5
2139,0,182
2140,0,152
2141,0,7
2142,0,184
2143,0,67
2144,0,176
2145,0,14
2146,0,156
2147,0,9
2148,0,4
2149,0,120
2150,0,36
2151,0,45
2152,0,12
2153,0,91
2154,0,266
2155,0,8
2156,0,29
2157,0,25
2158,0,6
2159,0,196
2160,0,88
2161,0,33
2162,0,147
2163,0,98
2164,0,85
2165,0,61
2166,0,1
2167,0,15
2168,0,419
2169,0,80
2170,0,194
2171,0,4
2172,0,1
2173,0,8
2174,0,60
2175,0,21
2176,0,222
2177,0,72
2178,0,12
2179,0,41
2180,0,111
2181,0,32
2182,0,10
2183,0,1
2184,0,114
2185,0,16
2186,0,102
2187,0,18
2188,0,53
2189,0,37
2190,0,133
2191,0,105
2192,0,37
2193,0,8
2194,0,188
2195,0,5
2196,0,20
2197,0,96
2198,0,103
2199,0,17
2200,0,150
2201,0,13
2202,0,78
2203,0,9
2204,0,11
2205,0,22
2206,0,167
2207,0,106
2208,0,21
2209,0,20
2210,0,107
2211,0,225
2212,0,47
2213,0,126
2214,0,137
2215,0,15
2216,0,44
2217,0,10
2218,0,56
2219,0,1
2220,0,181
2221,0,211
2222,0,11
2223,0,420
2224,0,64
2225,0,3
2226,0,4
2227,0,24
2228,0,34
2229,0,192
2230,0,136
2231,0,47
2232,0,159
2233,0,51
2234,0,164
2235,0,99
2236,0,243
2237,0,175
2238,0,18
2239,0,102
2240,0,78
2241,0,60
2242,0,3
2243,0,52
2244,0,9
2245,0,2
2246,0,222
2247,0,35
2248,0,227
2249,0,283
2250,0,36
2251,0,42
2252,0,76
2253,0,203
2254,0,4
2255,0,195
2256,0,31
2257,0,195
2258,0,95
2259,0,186
2260,0,11
2261,0,15
2262,0,149
2263,0,22
2264,0,177
2265,0,152
2266,0,41
2267,0,74
2268,0,18
2269,0,111
2270,0,83
2271,0,245
2272,0,281
2273,0,158
2274,0,57
2275,0,2
2276,0,105
2277,0,74
2278,0,321
2279,0,85
2280,0,123
2281,0,84
2282,0,13
2283,0,69
2284,0,71
2285,0,18
2286,0,48
2287,0,278
2288,0,125
2289,0,274
2290,0,280
2291,0,165
2292,0,12
2293,0,79
2294,0,237
2295,0,15
2296,0,3
2297,0,178
2298,0,75
2299,0,6
2300,0,265
2301,0,137
2302,0,47
2303,0,22
2304,0,11
2305,0,20
2306,0,237
2307,0,45
2308,0,30
2309,0,51
2310,0,83
2311,0,14
2312,0,7
2313,0,226
2314,0,89
2315,0,120
2316,0,74
2317,0,16
2318,0,81
2319,0,18
2320,0,15
2321,0,33
2322,0,165
2323,0,60
2324,0,163
2325,0,10
2326,0,228
2327,0,110
2328,0,209
2329,0,132
2330,0,135
2331,0,155
2332,0,1
2333,0,79
2334,0,90
2335,0,46
2336,0,165
2337,0,16
2338,0,135
2339,0,95
2340,0,176
2341,0,24
2342,0,20
2343,0,82
2344,0,163
2345,0,13
2346,0,15
2347,0,8
2348,0,153
2349,0,7
2350,0,538
2351,0,5
2352,0,22
2353,0,21
2354,0,45
2355,0,4
2356,0,9
2357,0,140
2358,0,1
2359,0,45
2360,0,36
2361,0,157
2362,0,108
2363,0,188
2364,0,131
2365,0,11
2366,0,220
2367,0,46
2368,0,8
2369,0,106
2370,0,97
2371,0,33
2372,0,124
2373,0,20
2374,0,232
2375,0,97
2376,0,83
2377,0,122
2378,0,2
2379,0,61
2380,0,17
2381,0,48
2382,0,4
2383,0,16
2384,0,75
2385,0,12
2386,0,4
2387,0,77
2388,0,140
2389,0,62
2390,0,180
2391,0,27
2392,0,188
2393,0,10
2394,0,25
2395,0,84
2396,0,10
2397,0,645
2398,0,10
2399,0,62
2400,0,75
2401,0,327
2402,0,39
2403,0,70
2404,0,72
2405,0,585
2406,0,77
2407,0,82
2408,0,151
2409,0,5
2410,0,47
2411,0,27
2412,0,73
2413,0,3
2414,0,189
2415,0,36
2416,0,261
2417,0,8
2418,0,102
2419,0,20
2420,0,92
2421,0,136
2422,0,122
2423,0,168
2424,0,3
2425,0,6
2426,0,138
2427,0,78
2428,0,139
2429,0,147
2430,0,96
2431,0,16
2432,0,227
2433,0,21
2434,0,9
2435,0,118
2436,0,4
2437,0,243
2438,0,42
2439,0,89
2440,0,24
2441,0,92
2442,0,7
2443,0,71
2444,0,58
2445,0,10
2446,0,113
2447,0,41
2448,0,163
2449,0,114
2450,0,1
2451,0,1
2452,0,11
2453,0,36
2454,0,52
2455,0,16
2456,0,5
2457,0,13
2458,0,9
2459,0,120
2460,0,136
2461,0,55
2462,0,61
2463,0,11
2464,0,1
2465,0,151
2466,0,20
2467,0,80
2468,0,17
2469,0,278
2470,0,8
2471,0,106
2472,0,13
2473,0,9
2474,0,353
2475,0,58
2476,0,74
2477,0,60
2478,0,115
2479,0,313
2480,0,79
2481,0,180
2482,0,186
2483,0,58
2484,0,310
2485,0,12
2486,0,10
2487,0,13
2488,0,92
2489,0,6
2490,0,123
2491,0,131
2492,0,152
2493,0,167
2494,0,208
2495,0,177
2496,0,30
2497,0,2
2498,0,344
2499,0,170
2500,0,22
2501,0,38
2502,0,77
2503,0,90
2504,0,18
2505,0,15
2506,0,101
2507,0,243
2508,0,41
2509,0,123
2510,0,107
2511,0,34
2512,0,186
2513,0,156
2514,0,94
2515,0,35
2516,0,94
2517,0,26
2518,0,410
2519,0,44
2520,0,33
2521,0,10
2522,0,347
2523,0,40
2524,0,215
2525,0,90
2526,0,150
2527,0,12
2528,0,21
2529,0,89
2530,0,7
2531,0,37
2532,0,121
2533,0,211
2534,0,236
2535,0,84
2536,0,15
2537,0,138
2538,0,6
2539,0,8
2540,0,49
2541,0,62
2542,0,18
2543,0,107
2544,0,11
2545,0,5
2546,0,224
2547,0,58
2548,0,76
2549,0,16
2550,0,63
2551,0,3
2552,0,18
2553,0,11
2554,0,189
2555,0,122
2556,0,206
2557,0,14
2558,0,4
2559,0,16
2560,0,12
2561,0,9
2562,0,158
2563,0,2
2564,0,142
2565,0,37
2566,0,168
2567,0,377
2568,0,136
2569,0,29
2570,0,23
2571,0,140
2572,0,114
2573,0,127
2574,0,121
2575,0,305
2576,0,425
2577,0,2
2578,0,136
2579,0,270
2580,0,181
2581,0,17
2582,0,16
2583,0,80
2584,0,333
2585,0,15
2586,0,9
2587,0,99
2588,0,22
2589,0,76
2590,0,73
2591,0,15
2592,0,150
2593,0,106
2594,0,133
2595,0,120
2596,0,101
2597,0,180
2598,0,151
2599,0,125
2600,0,4
2601,0,13
2602,0,53
2603,0,12
2604,0,4
2605,0,156
2606,0,67
2607,0,120
2608,0,16
2609,0,3
2610,0,225
2611,0,190
2612,0,29
2613,0,106
2614,0,47
2615,0,94
2616,0,8
2617,0,97
2618,0,179
2619,0,77
2620,0,61
2621,0,3
2622,0,171
2623,0,9
2624,0,11
2625,0,3
2626,0,54
2627,0,105
2628,0,9
2629,0,15
2630,0,8
2631,0,165
2632,0,165
2633,0,1
2634,0,68
2635,0,133
2636,0,288
2637,0,91
2638,0,12
2639,0,157
2640,0,13
2641,0,303
2642,0,28
2643,0,121
2644,0,201
2645,0,113
2646,0,25
2647,0,4
2648,0,5
2649,0,55
2650,0,11
2651,0,55
2652,0,81
2653,0,165
2654,0,48
2655,0,157
2656,0,23
2657,0,1
2658,0,170
2659,0,94
2660,0,391
2661,0,39
2662,0,18
2663,0,167
2664,0,88
2665,0,101
2666,0,151
2667,0,370
2668,0,140
2669,0,85
2670,0,93
2671,0,105
2672,0,269
2673,0,8
2674,0,40
2675,0,31
2676,0,145
2677,0,12
2678,0,12
2679,0,40
2680,0,41
2681,0,141
2682,0,207
2683,0,165
2684,0,145
2685,0,62
2686,0,27
2687,0,113
2688,0,876
2689,0,95
2690,0,135
2691,0,10
2692,0,50
2693,0,6
2694,0,15
2695,0,567
2696,0,74
2697,0,62
2698,0,246
2699,0,90
2700,0,9
2701,0,9
2702,0,125
2703,0,315
2704,0,124
2705,0,62
2706,0,240
2707,0,112
2708,0,2
2709,0,34
2710,0,75
2711,0,51
2712,0,203
2713,0,129
2714,0,39
2715,0,69
2716,0,27
2717,0,1
2718,0,18
2719,0,126
2720,0,16
2721,0,146
2722,0,151
2723,0,89
2724,0,4
2725,0,28
2726,0,127
2727,0,20
2728,0,162
2729,0,189
2730,0,29
2731,0,7
2732,0,207
2733,0,85
2734,0,13
2735,0,6
2736,0,349
2737,0,36
2738,0,62
2739,0,301
2740,0,120
2741,0,257
2742,0,607
2743,0,58
2744,0,62
2745,0,344
2746,0,65
2747,0,231
2748,0,145
2749,0,266
2750,0,183
2751,0,86
2752,0,2
2753,0,73
2754,0,218
2755,0,270
2756,0,91
2757,0,252
2758,0,282
2759,0,296
2760,0,1
2761,0,12
2762,0,112
2763,0,81
2764,0,150
2765,0,90
2766,0,264
2767,0,2
2768,0,255
2769,0,35
2770,0,16
2771,0,88
2772,0,54
2773,0,119
2774,0,3
2775,0,176
2776,0,83
2777,0,30
2778,0,108
2779,0,225
2780,0,52
2781,0,119
2782,0,235
2783,0,81
2784,0,5
2785,0,48
2786,0,91
2787,0,2
2788,0,291
2789,0,125
2790,0,119
2791,0,9
2792,0,1
2793,0,179
2794,0,76
2795,0,57
2796,0,75
2797,0,220
2798,0,157
2799,0,14
2800,0,61
2801,0,10
2802,0,20
2803,0,138
2804,0,29
2805,0,139
2806,0,197
2807,0,121
2808,0,30
2809,0,84
2810,0,81
2811,0,234
2812,0,5
2813,0,13
2814,0,43
2815,0,243
2816,0,45
2817,0,18
2818,0,202
2819,0,126
2820,0,58
2821,0,206
2822,0,92
2823,0,54
2824,0,8
2825,0,90
2826,0,28
2827,0,425
2828,0,96
2829,0,15
2830,0,17
2831,0,301
2832,0,136
2833,0,63
2834,0,121
2835,0,47
2836,0,135
2837,0,570
2838,0,20
2839,0,145
2840,0,138
2841,0,8
2842,0,245
2843,0,99
2844,0,2
2845,0,130
2846,0,43
2847,0,239
2848,0,2
2849,0,166
2850,0,104
2851,0,201
2852,0,245
2853,0,5
2854,0,8
2855,0,2
2856,0,138
2857,0,84
2858,0,18
2859,0,418
2860,0,159
2861,0,217
2862,0,135
2863,0,287
2864,0,146
2865,0,88
2866,0,4
2867,0,327
2868,0,195
2869,0,375
2870,0,70
2871,0,122
2872,0,142
2873,0,1
2874,0,52
2875,0,193
2876,0,153
2877,0,134
2878,0,86
2879,0,82
2880,0,388
2881,0,46
2882,0,4
2883,0,33
2884,0,16
2885,0,150
2886,0,157
2887,0,105
2888,0,82
2889,0,32
2890,0,62
2891,0,230
2892,0,102
2893,0,106
2894,0,34
2895,0,35
2896,0,166
2897,0,70
2898,0,13
2899,0,30
2900,0,231
2901,0,11
2902,0,195
2903,0,136
2904,0,21
2905,0,152
2906,0,85
2907,0,79
2908,0,32
2909,0,133
2910,0,27
2911,0,5
2912,0,158
2913,0,65
2914,0,40
2915,0,215
2916,0,35
2917,0,8
2918,0,128
2919,0,91
2920,0,208
2921,0,26
2922,0,36
2923,0,153
2924,0,46
2925,0,30
2926,0,60
2927,0,14
2928,0,151
2929,0,28
2930,0,27
2931,0,67
2932,0,153
2933,0,100
2934,0,15
2935,0,41
2936,0,151
2937,0,125
2938,0,15
2939,0,243
2940,0,504
2941,0,21
2942,0,102
2943,0,109
2944,0,55
2945,0,125
2946,0,50
2947,0,99
2948,0,2
2949,0,66
2950,0,13
2951,0,14
2952,0,26
2953,0,176
2954,0,165
2955,0,116
2956,0,52
2957,0,220
2958,0,188
2959,0,77
2960,0,115
2961,0,109
2962,0,65
2963,0,83
2964,0,150
2965,0,155
2966,0,211
2967,0,82
2968,0,123
2969,0,14
2970,0,127
2971,0,230
2972,0,76
2973,0,75
2974,0,38
2975,0,282
2976,0,2
2977,0,103
2978,0,177
2979,0,30
2980,0,116
2981,0,1
2982,0,487
2983,0,535
2984,0,23
2985,0,89
2986,0,35
2987,0,233
2988,0,221
2989,0,53
2990,0,20
2991,0,38
2992,0,134
2993,0,199
2994,0,55
2995,0,280
2996,0,145
2997,0,22
2998,0,22
2999,0,199
3000,0,70
3001,0,72
3002,0,418
3003,0,40
3004,0,107
3005,0,19
3006,0,278
3007,0,191
3008,0,2
3009,0,150
3010,0,974
3011,0,1
3012,0,21
3013,0,37
3014,0,144
3015,0,51
3016,0,8
3017,0,113
3018,0,38
3019,0,171
3020,0,12
3021,0,118
3022,0,201
3023,0,198
3024,0,2
3025,0,175
3026,0,14
3027,0,8
3028,0,179
3029,0,45
3030,0,93
3031,0,83
3032,0,32
3033,0,317
3034,0,202
3035,0,199
3036,0,140
3037,0,100
3038,0,21
3039,0,12
3040,0,884
3041,0,55
3042,0,155
3043,0,2
3044,0,96
3045,0,52
3046,0,7
3047,0,21
3048,0,150
3049,0,173
3050,0,52
3051,0,16
3052,0,14
3053,0,38
3054,0,16
3055,0,113
3056,0,206
3057,0,1
3058,0,153
3059,0,8
3060,0,28
3061,0,139
3062,0,42
3063,0,6
3064,0,254
3065,0,222
3066,0,188
3067,0,62
3068,0,54
3069,0,33
3070,0,103
3071,0,573
3072,0,8
3073,0,194
3074,0,80
3075,0,183
3076,0,265
3077,0,237
3078,0,274
3079,0,89
3080,0,141
3081,0,19
3082,0,85
3083,0,266
3084,0,6
3085,0,210
3086,0,48
3087,0,433
3088,0,109
3089,0,95
3090,0,197
3091,0,179
3092,0,54
3093,0,13
3094,0,53
3095,0,137
3096,0,120
3097,0,97
3098,0,34
3099,0,67
3100,0,514
3101,0,129
3102,0,61
3103,0,103
3104,0,166
3105,0,392
3106,0,224
3107,0,24
3108,0,14
3109,0,191
3110,0,26
3111,0,13
3112,0,157
3113,0,365
3114,0,30
3115,0,152
3116,0,129
3117,0,245
3118,0,217
3119,0,20
3120,0,175
3121,0,188
3122,0,122
3123,0,123
3124,1,87
3125,0,121
3126,0,54
3127,0,120
3128,0,563
3129,0,203
3130,0,118
3131,0,140
3132,0,24
3133,0,4
3134,0,162
3135,0,98
3136,0,20
3137,0,235
3138,0,267
3139,0,187
3140,0,101
3141,0,23
3142,0,136
3143,0,7
3144,0,32
3145,0,151
3146,0,163
3147,0,135
3148,0,143
3149,0,190
3150,0,22
3151,0,84
3152,0,40
3153,0,21
3154,0,7
3155,0,195
3156,0,17
3157,0,119
3158,0,1
3159,0,143
3160,0,385
3161,0,178
3162,0,161
3163,0,237
3164,0,151
3165,0,16
3166,0,151
3167,0,70
3168,0,46
3169,0,6
3170,0,59
3171,0,139
3172,0,22
3173,0,16
3174,0,189
3175,0,5
3176,0,55
3177,0,195
3178,0,112
3179,0,190
3180,0,70
3181,0,199
3182,0,8
3183,0,113
3184,0,83
3185,0,17
3186,0,66
3187,0,62
3188,0,196
3189,0,507
3190,0,172
3191,0,29
3192,0,248
3193,0,31
3194,0,268
3195,0,4
3196,0,94
3197,0,113
3198,0,187
3199,0,508
3200,0,127
3201,0,30
3202,0,115
3203,0,129
3204,0,152
3205,0,25
3206,0,146
3207,0,25
3208,0,166
3209,0,312
3210,0,308
3211,0,54
3212,0,115
3213,0,254
3214,0,26
3215,0,66
3216,0,88
3217,0,276
3218,0,114
3219,0,113
3220,0,8
3221,0,73
3222,0,117
3223,0,7
3224,0,145
3225,0,58
3226,0,114
3227,0,71
3228,0,150
3229,0,8
3230,0,270
3231,0,166
3232,0,37
3233,0,182
3234,0,126
3235,0,407
3236,0,229
3237,0,16
3238,0,119
3239,0,219
3240,0,29
3241,0,266
3242,0,17
3243,0,145
3244,0,17
3245,0,57
3246,0,4
3247,0,486
3248,0,115
3249,0,37
3250,0,27
3251,0,166
3252,0,15
3253,0,126
3254,0,135
3255,0,211
3256,0,83
3257,0,32
3258,0,123
3259,0,9
3260,0,157
3261,0,117
3262,0,643
3263,0,12
3264,0,204
3265,0,153
3266,0,3
3267,0,470
3268,0,18
3269,0,24
3270,0,276
3271,0,5
3272,0,85
3273,0,111
3274,0,23
3275,0,131
3276,0,31
3277,0,99
3278,0,124
3279,0,28
3280,0,170
3281,0,235
3282,0,177
3283,0,5
3284,0,67
3285,0,66
3286,0,65
3287,0,676
3288,0,108
3289,0,48
3290,0,64
3291,0,30
3292,0,168
3293,0,195
3294,0,138
3295,0,235
3296,0,137
3297,0,30
3298,0,220
3299,0,106
3300,0,156
3301,0,63
3302,0,20
3303,0,26
3304,0,108
3305,0,135
3306,0,28
3307,0,308
3308,0,10
3309,0,75
3310,0,76
3311,0,284
3312,0,111
3313,0,78
3314,0,15
3315,0,260
3316,0,140
3317,0,88
3318,0,44
3319,0,151
3320,0,266
3321,0,123
3322,0,100
3323,0,482
3324,0,274
3325,0,18
3326,0,151
3327,0,95
3328,0,246
3329,0,274
3330,0,118
3331,0,31
3332,0,298
3333,0,128
3334,0,156
3335,0,156
3336,0,421
3337,0,75
3338,0,355
3339,0,63
3340,0,80
3341,0,199
3342,0,123
3343,0,32
3344,0,121
3345,0,198
3346,0,125
3347,0,255
3348,0,16
3349,0,14
3350,0,136
3351,0,24
3352,0,10
3353,0,41
3354,0,207
3355,0,172
3356,0,153
3357,0,142
3358,0,140
3359,0,41
3360,0,1
3361,0,130
3362,0,273
3363,0,146
3364,0,133
3365,0,92
3366,0,32
3367,0,153
3368,0,16
3369,0,194
3370,0,166
3371,0,48
3372,0,394
3373,0,14
3374,0,166
3375,0,285
3376,0,259
3377,0,168
3378,0,1
3379,0,133
3380,0,7
3381,0,5
3382,0,15
3383,0,120
3384,0,170
3385,0,264
3386,0,17
3387,0,75
3388,0,39
3389,0,301
3390,0,8
3391,0,92
3392,0,34
3393,0,36
3394,0,76
3395,0,179
3396,0,45
3397,0,11
3398,0,5
3399,0,111
3400,0,271
3401,0,337
3402,0,300
3403,0,97
3404,0,16
3405,0,74
3406,0,200
3407,0,60
3408,0,73
3409,0,64
3410,0,105
3411,0,8
3412,0,255
3413,0,186
3414,0,13
3415,0,352
3416,0,35
3417,0,165
3418,0,80
3419,0,75
3420,0,135
3421,0,17
3422,0,171
3423,0,49
3424,0,88
3425,0,66
3426,0,195
3427,0,1369
3428,0,129
3429,0,64
3430,0,34
3431,0,26
3432,0,21
3433,0,2
3434,0,28
3435,0,106
3436,0,216
3437,0,380
3438,0,260
3439,0,57
3440,0,6
3441,0,250
3442,0,69
3443,0,3
3444,0,106
3445,0,124
3446,0,1
3447,0,140
3448,0,93
3449,0,122
3450,0,180
3451,0,630
3452,0,150
3453,0,120
3454,0,16
3455,0,7
3456,0,106
3457,0,21
3458,0,134
3459,0,242
3460,0,116
3461,0,155
3462,0,3
3463,0,327
3464,0,21
3465,0,69
3466,0,225
3467,0,15
3468,0,80
3469,0,92
3470,0,316
3471,0,3
3472,0,607
3473,0,220
3474,0,21
3475,0,156
3476,0,146
3477,0,10
3478,0,13
3479,0,25
3480,0,375
3481,0,31
3482,0,166
3483,0,111
3484,0,325
3485,0,9
3486,0,85
3487,0,335
3488,0,264
3489,0,135
3490,0,317
3491,0,5
3492,0,91
3493,0,136
3494,0,174
3495,0,216
3496,0,336
3497,0,3
3498,0,209
3499,0,140
3500,0,48
3501,0,105
3502,0,45
3503,0,47
3504,0,6
3505,1,449
3506,0,97
3507,0,142
3508,0,184
3509,0,246
3510,0,197
3511,0,247
3512,0,149
3513,0,128
3514,0,30
3515,0,206
3516,0,315
3517,0,6
3518,0,21
3519,0,152
3520,0,235
3521,0,191
3522,0,240
3523,0,267
3524,0,165
3525,0,257
3526,0,109
3527,0,108
3528,0,16
3529,0,234
3530,0,210
3531,0,85
3532,0,77
3533,0,126
3534,0,50
3535,0,231
3536,0,76
3537,0,6
3538,0,4
3539,0,25
3540,0,97
3541,0,449
3542,0,184
3543,0,30
3544,0,135
3545,0,143
3546,0,311
3547,0,333
3548,0,160
3549,0,28
3550,0,221
3551,0,232
3552,0,2
3553,0,1
3554,0,10
3555,0,2
3556,0,257
3557,0,15
3558,0,78
3559,0,122
3560,0,288
3561,0,278
3562,0,181
3563,0,112
3564,0,15
3565,0,229
3566,0,5
3567,0,134
3568,0,78
3569,0,18
3570,0,184
3571,0,198
3572,0,129
3573,0,17
3574,0,99
3575,0,38
3576,0,25
3577,0,235
3578,0,607
3579,0,145
3580,0,83
3581,0,280
3582,0,188
3583,0,190
3584,0,124
3585,0,16
3586,0,120
3587,0,187
3588,0,152
3589,0,106
3590,0,90
3591,0,158
3592,0,113
3593,0,118
3594,0,157
3595,0,107
3596,0,3
3597,0,173
3598,0,109
3599,0,247
3600,0,5
3601,0,222
3602,0,1
3603,0,92
3604,0,72
3605,0,50
3606,0,137
3607,0,30
3608,0,3
3609,0,74
3610,0,80
3611,0,225
3612,0,96
3613,0,190
3614,0,190
3615,0,209
3616,0,362
3617,0,225
3618,0,80
3619,0,208
3620,0,96
3621,0,208
3622,0,1
3623,0,41
3624,0,25
3625,0,16
3626,0,28
3627,0,121
3628,0,36
3629,0,344
3630,0,91
3631,0,151
3632,0,197
3633,0,33
3634,0,6
3635,0,207
3636,0,10
3637,0,242
3638,0,97
3639,0,72
3640,0,64
3641,0,46
3642,0,154
3643,0,123
3644,0,198
3645,0,101
3646,0,225
3647,0,5
3648,0,30
3649,0,7
3650,0,193
3651,0,166
3652,0,195
3653,0,75
3654,0,153
3655,0,126
3656,1,310
3657,0,79
3658,0,63
3659,0,75
3660,0,161
3661,0,631
3662,0,3
3663,0,122
3664,0,182
3665,0,57
3666,0,50
3667,0,138
3668,0,30
3669,0,27
3670,0,196
3671,0,349
3672,0,97
3673,0,246
3674,0,30
3675,0,11
3676,0,161
3677,0,8
3678,0,242
3679,0,268
3680,0,190
3681,0,32
3682,0,3
3683,0,124
3684,0,123
3685,0,22
3686,0,18
3687,0,35
3688,0,389
3689,0,148
3690,0,29
3691,0,102
3692,0,111
3693,0,339
3694,0,9
3695,0,125
3696,0,143
3697,0,11
3698,0,5
3699,0,410
3700,0,9
3701,0,417
3702,0,410
3703,0,70
3704,0,90
3705,0,469
3706,0,195
3707,0,15
3708,0,424
3709,0,53
3710,0,108
3711,0,187
3712,0,305
3713,0,257
3714,0,64
3715,0,11
3716,0,165
3717,0,8
3718,0,163
3719,0,225
3720,0,279
3721,0,121
3722,0,193
3723,0,607
3724,0,82
3725,0,334
3726,0,245
3727,0,45
3728,0,125
3729,0,187
3730,0,157
3731,0,314
3732,0,61
3733,0,135
3734,0,157
3735,0,16
3736,0,525
3737,0,95
3738,0,525
3739,0,94
3740,0,345
3741,0,57
3742,0,182
3743,0,468
3744,0,56
3745,0,857
3746,0,143
3747,0,2
3748,0,331
3749,0,6
3750,0,185
3751,0,20
3752,0,215
3753,0,120
3754,0,296
3755,0,220
3756,0,994
3757,0,253
3758,0,54
3759,0,13
3760,0,85
3761,0,234
3762,0,1008
3763,0,16
3764,0,245
3765,0,198
3766,0,47
3767,0,35
3768,0,32
3769,0,75
3770,0,170
3771,0,228
3772,0,75
3773,0,44
3774,0,246
3775,0,169
3776,0,130
3777,0,3
3778,0,166
3779,1,288
3780,0,184
3781,0,66
3782,0,3
3783,0,19
3784,0,257
3785,0,116
3786,0,199
3787,0,102
3788,0,253
3789,0,193
3790,0,408
3791,0,12
3792,0,303
3793,0,4
3794,0,492
3795,0,27
3796,0,196
3797,0,167
3798,0,46
3799,0,519
3800,0,337
3801,0,138
3802,0,8
3803,0,208
3804,0,94
3805,0,316
3806,0,164
3807,0,83
3808,0,3
3809,0,57
3810,0,59
3811,0,278
3812,0,535
3813,0,543
3814,0,226
3815,0,8
3816,0,302
3817,0,180
3818,0,78
3819,0,121
3820,0,156
3821,0,58
3822,0,54
3823,0,78
3824,0,8
3825,0,242
3826,0,229
3827,0,262
3828,0,4
3829,0,195
3830,0,502
3831,0,566
3832,0,38
3833,0,190
3834,0,332
3835,0,179
3836,0,1045
3837,0,1391
3838,0,127
3839,0,28
3840,0,93
3841,0,18
3842,0,550
3843,0,90
3844,0,550
3845,0,87
3846,0,37
3847,0,45
3848,0,139
3849,0,83
3850,0,360
3851,0,6
3852,0,124
3853,0,224
3854,0,213
3855,0,75
3856,0,16
3857,0,126
3858,0,33
3859,0,14
3860,0,26
3861,0,902
3862,0,44
3863,0,172
3864,0,60
3865,0,97
3866,0,92
3867,0,61
3868,0,785
3869,0,276
3870,0,18
3871,0,8
3872,0,15
3873,0,62
3874,0,294
3875,0,190
3876,0,57
3877,0,121
3878,0,163
3879,0,33
3880,0,57
3881,0,229
3882,0,528
3883,0,128
3884,0,242
3885,0,164
3886,0,996
3887,0,437
3888,0,122
3889,0,96
3890,0,52
3891,0,448
3892,0,365
3893,0,316
3894,0,24
3895,0,18
3896,0,59
3897,0,151
3898,0,1
3899,0,7
3900,0,150
3901,0,1305
3902,0,18
3903,0,522
3904,0,1
3905,0,17
3906,0,20
3907,0,211
3908,0,136
3909,0,320
3910,0,141
3911,0,299
3912,0,231
3913,0,166
3914,0,65
3915,0,216
3916,0,12
3917,0,7
3918,0,162
3919,0,521
3920,0,105
3921,0,31
3922,0,67
3923,0,28
3924,0,90
3925,0,85
3926,0,14
3927,0,603
3928,0,30
3929,0,47
3930,0,87
3931,0,135
3932,0,394
3933,0,195
3934,0,216
3935,0,179
3936,0,182
3937,0,475
3938,0,20
3939,0,242
3940,0,78
3941,0,90
3942,0,600
3943,0,702
3944,0,136
3945,0,394
3946,0,150
3947,0,31
3948,0,24
3949,0,160
3950,0,130
3951,0,144
3952,0,303
3953,0,263
3954,0,162
3955,0,274
3956,1,346
3957,0,331
3958,0,78
3959,0,199
3960,0,8
3961,0,151
3962,0,604
3963,0,4
3964,0,165
3965,0,13
3966,0,188
3967,0,21
3968,0,394
3969,0,405
3970,0,81
3971,0,210
3972,0,87
3973,0,207
3974,0,68
3975,0,22
3976,0,95
3977,0,59
3978,0,103
3979,0,171
3980,0,126
3981,0,164
3982,0,374
3983,0,375
3984,0,126
3985,0,56
3986,0,510
3987,0,728
3988,0,270
3989,0,450
3990,0,216
3991,0,277
3992,0,388
3993,0,195
3994,0,59
3995,0,217
3996,0,27
3997,0,154
3998,0,188
3999,0,24
4000,0,237
4001,1,150
4002,0,62
4003,0,89
4004,0,6
4005,0,145
4006,0,71
4007,0,268
4008,0,247
4009,0,158
4010,0,125
4011,0,91
4012,0,522
4013,0,25
4014,0,231
4015,0,149
4016,0,236
4017,0,282
4018,0,144
4019,0,291
4020,0,31
4021,0,181
4022,0,110
4023,0,4
4024,0,187
4025,1,81
4026,0,3
4027,0,15
4028,0,87
4029,0,171
4030,0,110
4031,0,48
4032,0,75
4033,0,255
4034,0,288
4035,0,490
4036,0,148
4037,0,228
4038,0,239
4039,0,94
4040,0,47
4041,0,382
4042,0,87
4043,0,6
4044,0,24
4045,0,58
4046,0,21
4047,0,212
4048,0,133
4049,0,343
4050,1,357
4051,0,242
4052,0,103
4053,0,13
4054,0,240
4055,0,299
4056,0,152
4057,0,180
4058,0,489
4059,0,193
4060,0,29
4061,0,185
4062,0,956
4063,0,163
4064,0,70
4065,0,58
4066,0,199
4067,0,46
4068,0,3
4069,0,108
4070,0,422
4071,0,253
4072,0,397
4073,0,180
4074,0,27
4075,0,272
4076,0,167
4077,0,153
4078,0,75
4079,0,558
4080,0,27
4081,0,421
4082,0,47
4083,0,2
4084,0,130
4085,0,54
4086,0,270
4087,0,219
4088,0,90
4089,0,231
4090,0,332
4091,0,8
4092,0,17
4093,0,48
4094,0,79
4095,0,87
4096,0,300
4097,0,1158
4098,0,160
4099,0,28
4100,0,35
4101,0,547
4102,0,249
4103,0,251
4104,1,287
4105,0,31
4106,0,363
4107,0,127
4108,0,221
4109,0,31
4110,0,14
4111,0,142
4112,0,195
4113,0,550
4114,0,429
4115,0,518
4116,0,644
4117,0,2
4118,0,227
4119,0,92
4120,0,402
4121,0,85
4122,0,248
4123,0,1483
4124,0,49
4125,0,84
4126,0,431
4127,0,677
4128,0,272
4129,0,45
4130,0,137
4131,0,136
4132,0,674
4133,0,148
