Episodio,Score,Passos
1054,11,991
1055,19,1644
1056,16,1418
1057,27,2284
1058,14,1258
1059,5,535
1060,0,57
1061,13,1176
1062,0,72
1063,6,615
1064,38,3161
1065,16,1404
1066,8,764
1067,12,1093
1068,1,202
1069,2,294
1070,0,125
1071,13,1164
1072,0,49
1073,0,46
1074,6,604
1075,32,2698
1076,12,1100
1077,0,47
1078,1,204
1079,29,2422
1080,79,6444
1081,1,199
1082,26,2204
1083,19,1644
1084,5,536
1085,3,380
1086,27,2284
1087,4,444
1088,2,284
1089,84,6855
1090,28,2364
1091,1,204
1092,0,137
1093,10,935
1094,3,380
1095,3,369
1096,0,103
1097,0,138
1098,2,262
1099,2,284
1100,4,418
1101,9,844
1102,0,138
1103,6,604
1104,3,345
1105,0,63
1106,2,299
1107,0,134
1108,15,1324
1109,8,780
1110,3,338
1111,2,284
1112,3,377
1113,13,1180
1114,2,298
1115,34,2844
1116,2,291
1117,17,1487
1118,24,2044
1119,2,297
1120,1,204
1121,15,1318
1122,24,2050
1123,24,2044
1124,23,1966
1125,32,2696
1126,6,620
1127,0,62
1128,2,285
1129,15,1324
1130,7,684
1131,18,1579
1132,4,457
1133,2,258
1134,9,844
1135,13,1160
1136,0,141
1137,12,1093
1138,8,764
1139,12,1101
1140,27,2284
1141,0,33
1142,24,2059
1143,0,33
1144,77,6291
1145,8,764
1146,11,1010
1147,0,125
1148,0,61
1149,96,7812
1150,0,140
1151,74,6044
1152,68,5564
1153,15,1324
1154,32,2701
1155,0,125
1156,0,70
1157,14,1262
1158,9,857
1159,15,1330
1160,1,220
1161,9,844
1162,7,684
1163,1,220
1164,25,2139
1165,24,2052
1166,10,931
1167,2,283
1168,41,3416
1169,7,684
1170,9,844
1171,20,1735
1172,2,284
1173,33,2764
1174,12,1084
1175,4,460
1176,35,2924
1177,7,692
1178,7,684
1179,18,1564
1180,33,2764
1181,0,125
1182,10,924
1183,11,1015
1184,0,125
1185,23,1964
1186,30,2537
1187,30,2524
1188,20,1724
1189,0,125
1190,18,1582
1191,17,1484
1192,12,1084
1193,45,3735
1194,2,284
1195,0,125
1196,3,364
1197,0,125
1198,20,1737
1199,12,1097
1200,15,1324
1201,22,1884
1202,0,125
1203,5,524
1204,0,125
1205,32,2684
1206,1,204
1207,14,1244
