Episodio,Score,Passos
339,-82.20000000000002,178
340,-62.19999999999995,228
341,-50.799999999999876,282
342,-82.20000000000002,178
343,-0.3000000000004519,442
344,1.0999999999995396,416
345,-82.60000000000002,174
346,-61.09999999999994,239
347,-60.199999999999925,248
348,-81.80000000000001,182
349,-82.20000000000002,178
350,-21.80000000000011,342
351,34.49999999999886,540
352,-82.20000000000002,178
353,-81.4,186
354,-38.49999999999982,320
355,-82.70000000000003,173
356,-81.80000000000001,182
357,-82.40000000000003,176
358,-40.49999999999986,295
359,-82.20000000000002,178
360,60.299999999998334,598
361,-59.39999999999991,256
362,-82.20000000000002,178
363,-81.80000000000001,182
364,-82.00000000000003,180
365,-82.20000000000002,178
366,-82.70000000000003,173
367,-82.70000000000003,173
368,-82.60000000000002,174
369,-81.80000000000001,182
370,-43.29999999999989,272
371,-82.20000000000002,178
372,-82.70000000000003,173
373,-59.99999999999992,250
374,-39.99999999999985,300
375,-82.20000000000002,178
376,-42.19999999999988,278
377,-8.100000000000293,394
378,-81.60000000000002,184
379,-40.39999999999985,301
380,-82.20000000000002,178
381,-17.60000000000005,374
382,-81.80000000000001,182
383,-39.99999999999985,300
384,-82.70000000000003,173
385,-82.20000000000002,178
386,-62.29999999999995,232
387,-82.00000000000003,180
388,-82.70000000000003,173
389,-82.20000000000002,178
390,-82.20000000000002,178
391,-82.00000000000003,180
392,-81.80000000000001,182
393,-81.80000000000001,182
394,-82.40000000000003,176
395,-82.70000000000003,173
396,-82.60000000000002,174
397,-82.20000000000002,178
398,-82.00000000000003,180
399,-82.20000000000002,178
400,-82.20000000000002,178
401,-82.60000000000002,174
402,-82.20000000000002,178
403,-82.60000000000002,174
404,-82.60000000000002,174
405,-82.40000000000003,176
406,-82.60000000000002,174
407,-60.099999999999916,254
408,3.1999999999995907,432
409,-81.4,186
410,-82.60000000000002,174
411,44.299999999998875,548
412,-81.80000000000001,182
413,-82.60000000000002,174
414,-64.59999999999992,249
415,-24.80000000000001,372
416,-82.20000000000002,178
417,-62.09999999999995,229
418,-82.40000000000003,176
419,-82.20000000000002,178
420,-82.00000000000003,180
421,-82.20000000000002,178
422,-66.69999999999996,228
423,-40.89999999999986,296
424,-82.60000000000002,174
425,-82.60000000000002,174
426,-6.600000000000364,364
427,-82.60000000000002,174
428,-38.49999999999982,320
429,-67.19999999999996,223
430,-46.299999999999876,282
431,-82.60000000000002,174
432,-46.099999999999895,269
433,-82.60000000000002,174
434,-82.00000000000003,180
435,-59.599999999999916,254
436,-82.20000000000002,178
437,-82.60000000000002,174
438,-82.00000000000003,180
439,-82.70000000000003,173
440,-1.7000000000004718,428
441,-67.89999999999998,216
442,-82.00000000000003,180
443,-23.60000000000005,324
444,-63.89999999999997,216
445,-22.500000000000085,330
446,-81.60000000000002,184
447,-82.20000000000002,178
448,-25.400000000000276,366
449,-81.80000000000001,182
450,-82.70000000000003,173
451,-82.40000000000003,176
452,-82.60000000000002,174
453,-81.60000000000002,184
454,-82.00000000000003,180
455,-43.4999999999999,265
456,-64.69999999999993,248
457,13.899999999999451,394
458,-82.40000000000003,176
459,-82.40000000000003,176
460,-82.20000000000002,178
461,-82.70000000000003,173
462,-59.19999999999991,258
463,-20.200000000000088,358
464,-82.40000000000003,176
465,16.399999999999466,434
466,-63.39999999999996,221
467,-82.20000000000002,178
468,-64.09999999999991,254
469,-82.40000000000003,176
470,-67.89999999999998,216
471,-82.20000000000002,178
472,-44.099999999999845,304
473,-82.40000000000003,176
474,-81.80000000000001,182
475,-81.4,186
476,-82.60000000000002,174
477,-82.40000000000003,176
478,-59.79999999999992,252
479,-82.60000000000002,174
480,-82.70000000000003,173
481,-22.80000000000011,322
482,49.899999999998585,564
483,-62.399999999999956,226
484,-82.00000000000003,180
485,5.299999999999443,458
486,-82.20000000000002,178
487,-63.099999999999966,219
488,-82.20000000000002,178
489,-82.70000000000003,173
490,-60.49999999999992,250
491,-59.79999999999992,252
492,-81.60000000000002,184
493,-81.4,186
494,-48.499999999999865,290
495,-82.40000000000003,176
496,-63.69999999999997,218
497,-82.00000000000003,180
498,-81.60000000000002,184
499,-82.20000000000002,178
500,-82.70000000000003,173
501,-82.40000000000003,176
502,-82.20000000000002,178
503,-82.70000000000003,173
504,-82.70000000000003,173
505,-82.20000000000002,178
506,-82.60000000000002,174
507,-82.20000000000002,178
508,-24.200000000000273,358
509,13.099999999999156,456
510,-82.40000000000003,176
511,-24.800000000000168,332
512,-82.60000000000002,174
513,-81.80000000000001,182
514,-82.40000000000003,176
515,-25.40000000000009,351
516,-24.70000000000013,348
517,-62.49999999999996,225
