Episodio,Score,Passos
394,55,2947
395,15,1731
396,-25,515
397,155,6250
398,40,769
399,55,2947
400,115,6392
401,335,16377
402,515,24201
403,55,3792
404,-25,515
405,-25,211
406,-25,211
407,-5,941
408,40,1083
409,-25,316
410,-25,211
411,35,2340
412,-5,1618
413,35,2920
414,15,1733
415,-25,211
416,-5,1618
417,15,1731
418,40,1083
419,-25,515
420,35,2035
421,-25,316
422,40,1083
423,15,1428
424,-25,515
425,-25,211
426,175,9388
427,-25,515
428,-25,750
429,140,3505
430,-25,515
431,-25,211
432,-25,211
433,35,2339
434,35,2035
435,-25,316
436,95,4163
437,-25,316
438,-25,211
439,115,5784
440,40,465
441,15,2052
442,15,1731
443,615,27554
444,40,769
445,35,2035
446,-25,211
447,255,12468
448,35,2121
449,-25,515
450,-5,819
451,-5,819
452,-5,1618
453,15,2053
454,-25,515
455,-25,316
456,40,649
457,55,2951
458,-5,819
459,40,465
460,75,4339
461,15,1427
462,175,6595
463,-5,819
464,-25,211
465,120,2898
466,-25,515
467,160,4419
468,80,2159
469,-5,906
470,-5,819
471,35,2340
472,135,5379
473,-25,750
474,55,2643
475,80,1985
476,55,2947
477,-5,1618
478,35,2035
479,-5,819
480,155,5989
481,40,465
482,75,3555
483,75,3555
484,95,4163
485,-25,750
486,-25,750
487,135,5075
488,-5,819
489,375,12371
490,-25,316
491,-5,723
492,15,1731
493,35,2035
494,275,11214
495,-5,1123
496,-5,1184
497,-5,1184
498,-5,819
499,35,2035
500,-25,211
501,155,8562
502,-5,1123
503,175,6257
504,-25,515
505,-25,316
506,-25,211
507,255,9033
508,55,2358
509,-25,211
510,-5,1123
511,-25,750
512,-5,819
513,335,15940
514,95,5531
515,75,4662
516,80,2385
517,15,2052
518,375,16558
519,40,465
520,135,7695
521,35,2920
522,100,3253
523,-25,211
524,-25,211
525,40,769
526,115,4467
527,-25,316
528,175,6599
529,-25,515
530,-25,211
531,95,5958
532,-25,211
533,-25,750
534,-25,515
535,-5,1618
536,-25,211
537,-25,515
538,115,6392
539,-25,515
540,-25,211
541,-25,515
542,15,1733
543,135,6462
544,-5,1618
545,-25,750
546,-5,975
547,55,2947
548,15,1731
549,-25,515
550,-5,1129
551,40,465
552,40,769
553,-5,1618
554,15,1427
555,155,8128
556,415,13893
557,35,3354
558,15,1619
559,15,2486
560,-25,750
561,-25,515
562,35,3361
563,55,2643
564,135,5075
565,-25,515
566,215,11166
567,-25,211
568,-25,316
569,75,4656
570,95,5965
571,55,2952
572,35,2339
573,-25,211
574,95,4163
575,135,5075
576,35,2920
577,35,2339
578,35,3358
579,-25,211
580,35,3008
581,-25,211
582,175,5040
583,160,4417
584,15,1427
585,-5,819
586,40,1083
587,40,769
588,-25,750
589,-25,515
590,60,1517
591,-25,211
592,35,2036
593,100,2593
594,55,3793
595,-25,515
596,40,1083
597,-25,558
598,135,5379
599,575,24715
600,175,6465
601,135,5076
602,55,3797
603,80,1927
604,-5,1618
605,175,8259
606,80,1985
607,-25,316
608,35,3355
609,40,1089
610,-25,211
611,-25,515
612,-5,1123
613,-5,819
614,15,1731
615,-25,211
616,-5,1184
617,-25,515
618,-25,316
619,195,6903
620,155,5684
621,140,5426
622,-25,316
623,55,2730
624,-5,1123
625,15,1289
626,175,9430
627,575,26790
628,-5,1618
629,15,1427
630,15,2486
631,-25,515
632,-5,1618
633,-25,515
634,-25,211
635,15,2486
636,-25,211
637,-25,211
638,-25,515
639,75,3255
640,-25,515
641,80,2385
642,135,5078
643,-5,1618
644,315,12800
645,75,5096
646,-5,819
647,-5,1618
648,35,2920
649,35,2339
650,-25,515
651,-5,819
652,-25,211
653,35,2035
654,75,4656
655,55,2947
656,-25,515
657,-5,819
658,-25,750
659,-5,1123
660,-25,316
661,-25,211
662,55,2647
663,335,16389
664,-5,1618
665,315,12630
666,55,2947
667,-25,515
668,-25,419
669,-5,1618
670,40,465
671,15,2052
672,-25,211
673,15,1427
674,-25,750
675,-25,515
676,95,4163
677,100,2293
678,-5,1123
679,235,10413
680,-25,211
681,-25,750
682,95,3859
683,15,1428
684,-25,515
685,55,3789
686,255,9027
687,15,1427
688,-5,819
689,75,3901
690,80,2386
691,360,14971
692,35,2035
693,-25,211
694,75,3322
695,95,5438
696,340,11380
697,-5,1192
698,60,1954
699,140,3505
700,-25,211
701,55,3485
702,140,4990
703,120,3244
704,55,4222
705,15,1731
706,-25,211
707,-25,316
708,-25,515
709,-25,750
710,-25,515
711,175,6465
712,35,2920
713,-5,1123
714,-25,211
715,-25,750
716,80,1681
717,-5,1184
718,60,1077
719,155,8128
720,15,1427
721,115,4087
722,100,2289
723,-5,1184
724,-25,316
725,35,2339
726,-25,316
727,80,2393
728,75,4656
729,115,4468
730,15,1593
731,55,4222
732,100,2853
733,140,3613
734,60,1377
735,-5,1184
736,40,769
737,195,7245
738,55,2643
739,40,1083
740,420,12321
741,-25,515
742,-25,316
743,15,2052
744,180,6455
745,15,1731
746,95,4165
747,15,1427
748,-5,905
749,335,15946
750,-5,1184
751,255,12904
752,15,1731
753,-5,1184
754,-5,723
755,-25,316
756,-5,819
757,80,1988
758,-5,1618
759,-25,515
760,95,5961
761,-25,750
762,15,2034
763,120,3688
764,75,3555
765,75,5090
766,-25,750
767,35,2339
768,-5,1185
769,-25,515
770,240,9329
771,35,2339
772,135,7701
773,40,772
774,95,3859
775,35,3354
776,55,2947
777,275,9675
778,75,3557
779,-5,819
780,400,14964
781,95,5965
782,435,20283
783,-5,1618
784,-25,515
785,-25,515
786,-25,750
787,-5,1123
788,35,2339
789,-25,316
790,-25,750
791,40,465
792,-25,515
793,-25,316
794,-5,1184
795,55,2643
796,60,1951
797,-5,819
798,-5,819
799,-5,1184
800,35,2920
801,-5,1618
802,-5,1097
803,15,2034
804,55,2643
805,160,5857
806,80,1681
807,-5,1123
808,40,769
809,80,1681
810,15,2052
811,15,1279
812,135,6202
813,-5,1184
814,-5,1123
815,75,3165
816,-25,515
817,-5,1618
818,195,7107
819,35,2035
820,-5,1618
821,-5,1184
822,40,769
823,-5,1123
824,80,1990
825,100,3156
826,15,1427
827,-5,1123
828,-5,1184
829,-25,515
830,120,2897
831,40,465
832,-25,515
833,100,2293
834,-25,750
835,80,1681
836,-25,211
837,-5,819
838,-25,750
839,-25,211
840,415,13891
841,-5,1184
842,-5,1123
843,-5,1401
844,35,2339
845,-25,211
846,35,2035
847,15,1731
848,-25,211
849,-5,1618
850,80,1682
851,80,1681
852,-5,819
853,120,2897
854,-5,1123
855,100,2290
856,15,1427
857,95,3861
858,95,4466
859,-5,1166
860,335,11459
861,15,1427
862,-5,819
863,-5,1123
864,-5,1184
865,55,2947
866,-5,819
867,-25,211
868,-5,1123
869,155,5991
870,-25,316
871,-25,211
872,-25,750
873,15,1427
874,-5,819
875,-25,211
876,35,2243
877,-5,1186
878,-25,316
879,-25,211
880,-25,750
881,-5,819
882,40,1083
883,55,2643
884,-25,515
885,-5,1618
886,-25,211
887,-5,1184
888,-5,819
889,-25,211
890,455,15107
891,40,649
892,15,1731
893,-25,211
894,-25,515
895,15,2052
896,-5,1618
897,15,1427
898,-5,1123
899,-5,1184
900,-25,750
901,155,5991
902,40,465
903,40,465
904,-5,819
905,40,769
906,-5,992
907,-25,750
908,100,2231
909,-25,750
910,15,1428
911,40,465
912,-25,515
913,15,1860
914,-5,1618
915,160,4417
916,40,465
917,-5,1098
918,-25,515
919,40,465
920,-5,1619
921,-5,1123
922,100,3687
923,-5,819
924,-25,515
925,-25,211
926,-25,750
927,15,2052
928,-25,316
929,-25,515
930,40,769
931,-25,211
932,-5,1123
933,40,465
934,-25,316
935,-5,1618
936,-25,515
937,-25,515
938,-25,558
939,-25,515
940,-25,750
941,-5,1184
942,100,2292
943,-5,819
944,-25,515
945,-25,515
946,515,23752
947,-25,211
948,-25,211
949,-5,1618
950,-25,211
951,-5,819
952,-25,211
953,60,1075
954,15,2486
955,40,769
956,-5,1401
957,-25,750
958,-5,1575
959,-25,515
960,-25,750
961,40,465
962,-5,1185
963,-25,515
964,15,1731
965,-5,819
966,15,1731
967,-25,211
968,-25,515
969,-5,819
970,-25,211
971,-5,1011
972,-25,515
973,55,3164
974,-25,211
975,-5,1123
976,-5,1166
977,40,465
978,-25,211
979,-5,1618
980,-25,515
981,60,1073
982,-5,819
983,40,562
984,40,769
985,-5,1184
986,-25,750
987,55,4136
988,15,1427
989,-5,1618
990,-5,819
991,40,1083
992,80,1347
993,-25,211
994,-25,515
995,35,3359
996,-25,316
997,-25,211
998,60,1420
999,-5,821
1000,-25,515
1001,-25,515
1002,-25,515
1003,-5,1097
1004,-25,515
1005,-25,211
1006,55,3140
1007,-25,211
1008,-25,515
1009,-5,1123
1010,-5,819
1011,135,5384
1012,-25,316
1013,35,2920
1014,-5,1618
1015,35,2035
1016,-25,515
1017,-5,819
1018,55,3788
1019,-5,1123
1020,-5,819
1021,100,2593
1022,35,2468
1023,-5,1123
1024,80,1681
1025,55,2643
1026,100,3687
1027,-25,211
1028,80,1987
1029,-5,819
1030,15,1731
1031,-25,211
1032,-25,515
1033,-5,819
1034,-25,515
1035,-25,316
1036,60,877
1037,15,1427
1038,-5,1123
1039,-25,515
1040,-25,515
1041,-25,515
1042,-5,1123
1043,-25,211
1044,15,1731
1045,-5,1123
1046,135,5379
1047,-25,750
1048,-25,211
1049,60,1073
1050,-5,1618
